Muestra,Tiempo,Temp,Hum,Pres,Den,DP,Ref,VelFrec,PWM,Control,Error,ESTADOvariador,ERRORvariador,TiempoRel,ControlAutomatico
129,56542.0,21.941,22.843,1009.9879,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6622.0,0.0
130,56593.0,21.941,22.835,1009.9748,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6673.0,0.0
131,56644.0,21.941,22.843,1009.9879,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6724.0,0.0
132,56694.0,21.919,22.851,1009.9879,1.1902,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6774.0,0.0
133,56745.0,21.93,22.843,1009.97,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6825.0,0.0
134,56797.0,21.93,22.843,1010.0014,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6877.0,0.0
135,56848.0,21.93,22.835,1009.96564,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6928.0,0.0
136,56898.0,21.93,22.828,1009.96564,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6978.0,0.0
137,56949.0,21.919,22.835,1009.96124,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7029.0,0.0
138,57000.0,21.93,22.843,1010.02844,1.1902,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7080.0,0.0
139,57052.0,21.919,22.851,1009.9791,1.1902,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7132.0,0.0
140,57102.0,21.941,22.835,1009.9791,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7182.0,0.0
141,57153.0,21.919,22.843,1010.0061,1.1902,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7233.0,0.0
142,57204.0,21.93,22.843,1009.96564,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7284.0,0.0
143,57255.0,21.93,22.835,1010.0055,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7335.0,0.0
144,57306.0,21.962,22.843,1010.0055,1.19,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7386.0,0.0
145,57357.0,21.951,22.843,1009.9791,1.19,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7437.0,0.0
146,57408.0,21.951,22.843,1009.97437,1.19,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7488.0,0.0
147,57459.0,21.919,22.843,1009.97437,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7539.0,0.0
148,57509.0,21.951,22.843,1009.9927,1.19,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7589.0,0.0
149,57561.0,21.941,22.851,1010.0324,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7641.0,0.0
150,57612.0,21.93,22.843,1010.0014,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7692.0,0.0
151,57663.0,21.951,22.843,1010.0014,1.19,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7743.0,0.0
152,57713.0,21.919,22.843,1009.9836,1.1902,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7793.0,0.0
153,57764.0,21.941,22.843,1010.0098,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7844.0,0.0
