Muestra,Tiempo,Temp,Hum,Pres,Den,DP,Ref,VelFrec,PWM,Control,Error,ESTADOvariador,ERRORvariador,TiempoRel,ControlAutomatico
152,273128.0,20.976,24.651,1009.781,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7810.0,0.0
153,273179.0,20.954,24.659,1009.781,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7861.0,0.0
154,273229.0,20.986,24.659,1009.8268,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7911.0,0.0
155,273281.0,20.976,24.651,1009.7766,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7963.0,0.0
156,273332.0,20.986,24.651,1009.7675,1.1936,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8014.0,0.0
157,273383.0,20.965,24.636,1009.7675,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8065.0,0.0
158,273434.0,20.976,24.659,1009.77155,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8116.0,0.0
159,273484.0,20.965,24.659,1009.79456,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8166.0,0.0
160,273536.0,20.986,24.651,1009.7766,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8218.0,0.0
161,273587.0,20.986,24.659,1009.7766,1.1936,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8269.0,0.0
162,273638.0,20.976,24.643,1009.73627,1.1936,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8320.0,0.0
163,273689.0,20.954,24.651,1009.8214,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8371.0,0.0
164,273739.0,20.976,24.651,1009.8214,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8421.0,0.0
165,273790.0,20.986,24.643,1009.7851,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8472.0,0.0
166,273842.0,20.965,24.651,1009.8164,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8524.0,0.0
167,273893.0,20.976,24.651,1009.82544,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8575.0,0.0
